ano,sequencial_candidato,nome,uf,partido,quantidade_doacoes,quantidade_doadores,total_receita,media_receita,recursos_de_outros_candidatos.comites,recursos_de_pessoas_fisicas,recursos_de_pessoas_juridicas,recursos_proprios,recursos_de_partido_politico,quantidade_despesas,quantidade_fornecedores,total_despesa,media_despesa,cargo,sexo,grau,estado_civil,ocupacao,votos,total
2006,10404,JONY MARCOS DE SOUZA ARAUJO,SE,PL,20,19,28238.87,1411.94,1300,23300,0,3638.87,0,16,15,26982.58,1686.41,DEPUTADO FEDERAL,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),VEREADOR,31794,86628.67
2006,10404,L<c3><9a>CIO DUTRA VALE,PA,PMDB,8,8,128e3,16e3,5e4,3e3,75e3,0,0,42,40,123953.53,2951.27,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),"T<c3><89>CNICO CONTABILIDADE, ESTAT<c3><8d>STICA, ECONOMIA DOM<c3><89>STICA E ADMINISTRA<c3><87><c3><83>O",57768,399002.8
2006,10404,RICARDO JOS<c3><89> MAGALH<c3><83>ES BARROS,PR,PP,46,45,541295.08,11767.28,0,2e4,511295.08,1e4,0,494,352,385239.62,779.84,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),DEPUTADO,130855,1481313.9
2006,10405,JOS<c3><89> FRANCISCO MARQUES RIBEIRO,MG,PV,38,35,365317,9613.61,0,15090,278127,72e3,100,2162,1027,244572.94,113.12,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),ENGENHEIRO,41110,988195.67
2006,10405,JOS<c3><89> PAULO GARCIA,SC,PDT,5,5,3845,769,0,1e3,1500,1345,0,27,24,3545,131.3,DEPUTADO FEDERAL,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),LOCUTOR E COMENTARISTA DE R<c3><81>DIO E TELEVIS<c3><83>O E RADIALISTA,7017,12196.3
2006,10405,RICARDO TOSI,PR,PP,2,2,1020,510,1e3,0,0,20,0,1,1,1e3,1e3,DEPUTADO FEDERAL,MASCULINO,ENSINO M<c3><89>DIO COMPLETO,SOLTEIRO(A),ADMINISTRADOR,239,4556
2006,10406,ANTONIO CARLOS JUSSIM DE SOUZA,SC,PDT,12,11,86550,7212.5,0,0,71550,15e3,0,55,52,84987.28,1545.22,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),FISCAL,5068,266975
2006,10406,FRANCISCO CANDIDO SILVA JUNIOR,PA,PMDB,4,4,20721,5180.25,0,0,720,20001,0,9,9,20720.96,2302.33,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),EMPRES<c3><81>RIO,7739,69671.54000000001
2006,10406,JO<c3><83>O MACHADO DE SOUSA,PI,PFL,11,9,4240,385.45,1040,150,850,2200,0,29,29,4239.27,146.18,DEPUTADO FEDERAL,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),GERENTE,14167,13328.900000000001
2006,10406,NILTON GATTI,MG,PV,4,3,3400,850,100,3300,0,0,0,20,18,2807.69,140.38,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),APOSENTADO (EXCETO SERVIDOR P<c3><9a>BLICO),3563,10643.07
2006,10407,ANTONIO CARLOS PANNUNZIO,SP,PSDB,78,73,863387.69,11069.07,6310,16280,812894.64,9700,18203.05,801,692,703750.3,878.59,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),DEPUTADO,109150,2444117.34
2006,10407,CARLOS ORLANDI CHAGAS,MG,PV,26,26,121083.8,4657.07,100,27900,60798.9,32284.9,0,201,141,102692.25,510.91,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),ADVOGADO,6123,350421.83
2006,10407,FRANCISCO AGUIAR SILVEIRA,PA,PMDB,2,2,720,360,720,0,0,0,0,2,2,720,360,DEPUTADO FEDERAL,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),AGRICULTOR,5759,2888
2006,10408,J<c3><9a>LIO C<c3><89>SAR CARDOSO,MG,PV,4,4,1327.1,331.77,1036,0,0,291.1,0,5,5,1327.1,265.42,DEPUTADO FEDERAL,MASCULINO,ENSINO M<c3><89>DIO INCOMPLETO,CASADO(A),BOMBEIRO MILITAR,1014,4596.49
2006,10408,ODILON CLAUDINO DOS SANTOS,SC,PDT,5,5,4710,942,0,3700,0,1010,0,24,21,4064.89,169.37,DEPUTADO FEDERAL,MASCULINO,ENSINO M<c3><89>DIO COMPLETO,SEPARADO(A) JUDICIALMENTE,COMERCIANTE,3612,14651.26
2006,10409,CEZAR AUGUSTO BUSSULARO DOS SANTOS,SC,PDT,5,5,7850.68,1570.14,0,0,0,7850.68,0,24,22,7826.68,326.11,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),ADVOGADO,7161,25480.29
2006,10409,MARIA DEL MAR FERRER JORDA POBLET,MG,PV,6,6,3892,648.67,1292,2600,0,0,0,6,6,3892,648.67,DEPUTADO FEDERAL,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),ARQUITETO,2826,12997.34
2006,10409,SEBASTI<c3><83>O APARECIDO DONADELLI,SP,PSDB,15,14,52616.71,3507.78,17221.71,0,34395,1e3,0,47,46,52610.55,1119.37,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),DIRETOR DE EMPRESAS,11161,162593.12
2006,10410,CARLOS EDUARDO FERREIRA,RO,PPS,19,19,65911.27,3469.01,2719.5,18300,24837,20054.77,0,21,20,65225.8,3105.99,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),SERVIDOR P<c3><9a>BLICO FEDERAL,12966,203702.34000000003
2006,10410,LUZIA REGINA DE OLIVEIRA DOMINGUES,MG,PV,1,1,100,100,100,0,0,0,0,1,1,100,100,DEPUTADO FEDERAL,FEMININO,SUPERIOR COMPLETO,CASADO(A),EMPRES<c3><81>RIO,362,504
2006,10410,RENATO FAUVEL AMARY,SP,PSDB,80,75,350860.88,4385.76,11039.69,54740,275581.19,0,9500,470,350,294937.2,627.53,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),ADVOGADO,188331,1002647.25
2006,10411,IURI LUIZ BEDIN,SC,PDT,4,4,1389,347.25,0,1300,0,89,0,16,16,1386.67,86.67,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),ADMINISTRADOR,492,4638.59
2006,10411,MARIA HELENA GOMES,MG,PV,2,2,500,250,500,0,0,0,0,2,2,500,250,DEPUTADO FEDERAL,FEMININO,ENSINO M<c3><89>DIO COMPLETO,SOLTEIRO(A),COMERCIANTE,191,2008
2006,10411,SERGIO BARRADAS CARNEIRO,BA,PT,15,14,181140.91,12076.06,0,33e3,147266.56,570,304.35,41,41,171134.24,4174.01,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),VEREADOR,70348,549777.13
2006,10411,TANIA LUCIA BEZERRA ELIZEU,RO,PPS,46,44,82880.25,1801.74,4980.25,55500,6600,15800,0,141,118,76973.1,545.91,DEPUTADO FEDERAL,FEMININO,ENSINO FUNDAMENTAL INCOMPLETO,VI<c3><9a>VO(A),DONA DE CASA,11719,245430.25
2006,10412,JO<c3><83>O RENATO BIZETTO,PR,PDT,6,6,7800,1300,2e3,0,200,5600,0,9,9,7714.2,857.13,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),SERVIDOR P<c3><9a>BLICO ESTADUAL,1542,25501.33
2006,10412,LUIZ ALBERTO SILVA DOS SANTOS,BA,PT,255,215,114052.5,447.26,1704.5,52690,41250,18408,0,91,75,107393.2,1180.15,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),DEPUTADO,60950,337761.61
2006,10412,RUBENS MOREIRA MENDES FILHO,RO,PPS,19,19,330427.1,17390.9,20830,1317.1,298280,1e4,0,257,216,306203.31,1191.45,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),ADVOGADO,29119,986150.86
2006,10412,WILLIAM BOSS WOO,SP,PSDB,401,288,977228.34,2436.98,22752.38,88581,860894.96,5e3,0,1140,970,902678.74,791.82,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,SEPARADO(A) JUDICIALMENTE,VEREADOR,113010,2863163.2199999997
2006,10412,WILMAR FERREIRA DA SILVA,MG,PV,10,10,9687.2,968.72,1337.2,3250,4e3,1100,0,24,24,9687.19,403.63,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),POLICIAL MILITAR,5115,30501.940000000002
2006,10413,DJALMA JOS<c3><89> BOIS,MG,PV,8,8,11591.2,1448.9,1341.2,800,0,9450,0,11,11,11577.61,1052.51,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),ADVOGADO,1643,37299.420000000006
2006,10413,HOMERO BARBOSA NETO,PR,PDT,26,26,174275.5,6702.9,4985.5,31500,112390,400,25e3,162,140,135797.58,838.26,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),DEPUTADO,132674,492243.74
2006,10413,LEOBERTO VITOR CRISTELLI,SC,PDT,7,7,13120,1874.29,0,5120,0,8e3,0,34,31,13110.64,385.61,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),VEREADOR,14772,41689.54
2006,10413,MARCOS C<c3><89>SAR MELLO DE ALMEIDA,SP,PSDB,14,14,69741.11,4981.51,46943.11,570,3528,700,18e3,47,45,67737.11,1441.22,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),ENGENHEIRO,4946,213762.06
2006,10413,MAURO TEIXEIRA,RO,PPS,45,35,30014.92,667,15061.5,12931.36,0,2022.06,0,79,51,27738.26,351.12,DEPUTADO FEDERAL,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),LOCUTOR E COMENTARISTA DE R<c3><81>DIO E TELEVIS<c3><83>O E RADIALISTA,7681,88996.22
2006,10413,WALTER DE FREITAS PINHEIRO,BA,PT,158,153,240438.48,1521.76,304.35,53129.13,176e3,11005,0,153,140,240176.96,1569.78,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),DEPUTADO,200894,724749.46
2006,10414,PAULO GUSTAVO DIAS LOPES,MG,PV,6,6,60724.03,10120.67,5632,0,55e3,92.03,0,98,95,57824.03,590.04,DEPUTADO FEDERAL,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,VI<c3><9a>VO(A),COMERCIANTE,19358,190187.8
2006,10414,SILVIO FRAN<c3><87>A TORRES,SP,PSDB,93,48,1028656.85,11060.83,0,58300,956085.69,4e3,10271.16,1770,1567,957233.95,540.81,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),OUTROS,131197,3029627.29
2006,10415,EDSON SADAO IMOTO,PR,PDT,17,12,42999,2529.35,1500,8e3,6999,26500,0,38,37,42959.11,1130.5,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),SERVIDOR P<c3><9a>BLICO ESTADUAL,4204,132720.96000000002
2006,10415,HENRIQUE RODRIGUES FORSSELL,SP,PSDB,35,33,305637.18,8732.49,18987.8,24717,246127.8,14e3,1804.58,114,98,286936.44,2516.99,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),ADVOGADO,32246,909740.28
2006,10415,JORGE WAGNER RIBEIRO BARBOSA,MG,PV,5,5,2898.84,579.77,0,0,0,2898.84,0,6,6,2898.84,483.14,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),POLICIAL CIVIL,2861,9781.43
2006,10415,JOSIAS GOMES DA SILVA,BA,PT,19,19,183954.35,9681.81,53504.35,48500,75e3,6950,0,99,77,161840.49,1634.75,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),DEPUTADO,42771,541279.75
2006,10415,SEBASTIAO CAZAROTO,RO,PPS,10,9,23374,2337.4,18964,2e3,610,1800,0,43,39,18143.66,421.95,DEPUTADO FEDERAL,MASCULINO,ENSINO M<c3><89>DIO COMPLETO,CASADO(A),POLICIAL MILITAR,3995,67752.01000000001
2006,10416,APARECIDO FILIPINI NEVES,RO,PPS,9,8,6731.61,747.96,0,1200,0,569.61,4962,18,15,6521.26,362.29,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),ADVOGADO,4768,21144.73
2006,10416,JOSE EDUARDO VIEIRA RIBEIRO,BA,PT,95,93,325224.35,3423.41,304.35,124420,145200,55300,0,166,130,288501.08,1737.96,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),ARQUITETO,92327,944595.15
2006,10416,MARIA TERESA SERRANO AFONSO,SP,PSDB,5,5,4983.11,996.62,3343.11,0,0,1640,0,8,8,4983.11,622.89,DEPUTADO FEDERAL,FEMININO,ENSINO M<c3><89>DIO COMPLETO,CASADO(A),"T<c3><89>CNICO CONTABILIDADE, ESTAT<c3><8d>STICA, ECONOMIA DOM<c3><89>STICA E ADMINISTRA<c3><87><c3><83>O",2759,16594.84
2006,10416,RANDOLFO JOS<c3><89> BARBOSA,MG,PV,7,7,1593.2,227.6,1337.2,0,0,256,0,4,4,1586.63,396.66,DEPUTADO FEDERAL,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,SOLTEIRO(A),REPRESENTANTE COMERCIAL,1232,5419.29
2006,10417,ARNALDO ANTONIO FERNANDEZ,BA,PT,10,10,16800,1680,0,13800,0,3e3,0,21,21,9476.82,451.28,DEPUTADO FEDERAL,MASCULINO,ENSINO M<c3><89>DIO COMPLETO,CASADO(A),OUTROS,10402,45270.1
2006,10417,NEUDI MOSCONI,PR,PDT,8,7,20215.57,2526.95,1500,3400,0,15315.57,0,32,30,20145.6,629.55,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),EMPRES<c3><81>RIO,7870,63810.24
2006,10417,ODACIR SOARES RODRIGUES,RO,PPS,10,10,57574,5757.4,0,0,0,53e3,4574,113,82,51785.92,458.28,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),ADVOGADO,11426,173364.59999999998
2006,10417,PAULO ROBERTO JULIAO DOS SANTOS,SP,PSDB,17,16,74765.93,4398,0,24e3,8e3,35968.49,6797.44,231,216,70467.9,305.06,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),ADVOGADO,16099,225182.81999999998
2006,10418,EDILSON CRISPIN DIAS,RO,PPS,9,8,11116.5,1235.17,5902,0,0,2300,2914.5,22,17,10868.5,494.02,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,SEPARADO(A) JUDICIALMENTE,POLICIAL MILITAR,6370,34886.69
2006,10418,EDSON APARECIDO DOS SANTOS,SP,PSDB,183,181,579380.16,3166.01,6637.42,87190.1,475281.48,0,10271.16,430,293,599932.88,1395.19,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),DEPUTADO,248639,1764341.4
2006,10418,S<c3><89>RGIO BAVARESCO,PR,PDT,7,7,2310,330,0,1570,0,740,0,5,5,2310,462,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),COMERCIANTE,874,7746
2006,10419,AMARILDO RODRIGUES,RO,PFL,9,9,9910.47,1101.16,9660.47,0,0,250,0,14,14,9910.43,707.89,DEPUTADO FEDERAL,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),GERENTE,586,31586.42
2006,10419,ANDRE FRANCO MONTORO FILHO,SP,PSDB,159,158,670095.94,4214.44,0,34700,521600,27045,86750.94,264,242,654108.08,2477.68,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PROFESSOR DE ENSINO SUPERIOR,58010,2001815.0799999998
2006,10419,GUILHERME MENEZES DE ANDRADE,BA,PT,89,75,137695.75,1547.14,4955.75,74490,5450,52800,0,134,117,120286.03,897.66,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),DEPUTADO,87010,398537.33
2006,10420,ANT<c3><94>NIO ROBERTO SOARES,MG,PV,42,40,147619.09,3514.74,21087,9344.89,97720,19467.2,0,86,82,138894.89,1615.06,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),ADMINISTRADOR,141295,439512.87
2006,10421,CIRO FRANCISCO PEDROSA,MG,PV,19,19,678966,35735.05,5071,1e4,663895,0,0,593,469,636122.13,1072.72,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),EMPRES<c3><81>RIO,131984,2031961.9000000001
2006,10421,GERALDO SIMOES DE OLIVEIRA,BA,PT,48,47,195804.35,4079.26,5304.35,92600,4e4,57900,0,100,75,152825.83,1528.26,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),OUTROS,88796,550312.0499999999
2006,10421,MUSSA DE JESUS DEMES,PI,PFL,47,36,418027.78,8894.21,0,19e3,200527.78,48500,15e4,115,81,386667.3,3362.32,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),ADVOGADO,73708,1235258.3900000001
2006,10421,OSCAR KENJIRO NORIMASSU ASAKURA,SP,PSDB,9,9,12933.11,1437.01,1943.11,1770,9150,70,0,26,23,12888.86,495.73,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),EMPRES<c3><81>RIO,4908,40754.82
2006,10422,EMILIANO JOSE DA SILVA FILHO,BA,PT,102,100,165172.8,1619.34,304.35,106550,30968.45,27350,0,115,109,177182.93,1540.72,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),PROFESSOR DE ENSINO SUPERIOR,50271,511114.58999999997
2006,10422,HAVANIR TAVARES DE ALMEIDA NIMTZ,SP,PSDB,12,11,56705.36,4725.45,0,4e3,12705.36,4e4,0,79,76,47368.8,599.61,DEPUTADO FEDERAL,FEMININO,SUPERIOR COMPLETO,DIVORCIADO(A),DEPUTADO,10517,166282.58000000002
2006,10422,LUIZ M<c3><81>RCIO FORMIGHIERI RIBAS,PR,PDT,8,8,3370.5,421.31,1625.5,0,0,1745,0,11,11,3372.05,306.55,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),ADVOGADO,1725,10878.91
2006,10422,LUTERO SIQUEIRA DA SILVA,MT,PMDB,12,12,44570.27,3714.19,12113.52,2400,0,30056.75,0,37,30,53006.4,1432.61,DEPUTADO FEDERAL,MASCULINO,ENSINO M<c3><89>DIO COMPLETO,CASADO(A),PRODUTOR AGROPECU<c3><81>RIO,507,147384.74000000002
2006,10423,GUSTAVO HENRIQUE PRANDINI DE ASSIS,MG,PV,28,26,38942.4,1390.8,2136,9399,25406.5,2000.9,0,63,59,36431.1,578.27,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),ADVOGADO,20069,116460.97
2006,10423,JOS<c3><89> DE ANDRADE MAIA FILHO,PI,PFL,13,13,262437,20187.46,0,105693,144248,12496,0,70,69,262405.6,3748.65,DEPUTADO FEDERAL,MASCULINO,SUPERIOR INCOMPLETO,SOLTEIRO(A),OUTROS,72092,811380.71
2006,10423,LUIZ CARLOS BASSUMA,BA,PT,23,20,128726.71,5596.81,304.35,65480,44639,18303.36,0,70,68,116963.71,1670.91,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),DEPUTADO,65714,381865.85000000003
2006,10423,LUIZ RENATO RODRIGUES DA CUNHA,PR,PDT,28,28,109290,3903.21,2e3,97800,3490,6e3,0,461,321,84907.8,184.18,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),ENGENHEIRO,19729,308413.18999999994
2006,10423,VANDERLEI MACRIS,SP,PSDB,171,161,445150.1,2603.22,11289.67,56109.38,357301.05,20450,0,447,285,495134.91,1107.68,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),DEPUTADO,142510,1390210.0099999998
2006,10424,CARLOS JACKSON GUTEMBERG DE SOUSA,PI,PFL,1,1,1040,1040,1040,0,0,0,0,1,1,1040,1040,DEPUTADO FEDERAL,MASCULINO,ENSINO M<c3><89>DIO INCOMPLETO,SOLTEIRO(A),"ESTUDANTE, BOLSISTA, ESTAGI<c3><81>RIO E ASSEMELHADOS",275,5204
2006,10424,DOMINGOS FRANCISCO DE CASTRO,MG,PV,22,22,91825.91,4173.9,1608,2500,81850,5867.91,0,41,40,91807.85,2239.22,DEPUTADO FEDERAL,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),EMPRES<c3><81>RIO,10539,281997.79000000004
2006,10424,ELIONALDO DE FARO TELES,BA,PT,40,39,42124.3,1053.11,304.3,29100,10620,2100,0,23,20,35024.3,1522.8,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PROFESSOR DE ENSINO SUPERIOR,13497,121970.81000000001
2006,10424,VERA L<c3><9a>CIA MENESES ZANELATO,SP,PSDB,42,37,22234.27,529.39,6812.99,10454.2,2e3,2967.08,0,69,51,17133.37,248.31,DEPUTADO FEDERAL,FEMININO,SUPERIOR COMPLETO,CASADO(A),SERVIDOR P<c3><9a>BLICO CIVIL APOSENTADO,3954,62578.61
2006,10425,ANTONIO DUARTE NOGUEIRA JUNIOR,SP,PSDB,77,75,1158224.26,15041.87,6485,20533.4,1070542.2,1500,59163.66,1872,1517,916025.72,489.33,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),ENGENHEIRO,170319,3251546.44
2006,10425,ANTONIO SARMENTO DE ARA<c3><9a>JO COSTA,PI,PFL,16,16,6169.62,385.6,0,600,0,5569.62,0,32,31,6169.59,192.8,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),ADVOGADO,1562,19182.23
2006,10425,EDSON PEREIRA DE OLIVEIRA,BA,PT,41,38,50397.43,1229.21,0,37626.29,0,12771.14,0,73,56,41073.43,562.65,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),ADVOGADO,20969,143868.15000000002
2006,10425,FERNANDO NETTO LORENZI,GO,PMDB,30,29,442603.97,14753.47,843.37,239098,136912.6,65750,0,776,680,323694.67,417.13,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),M<c3><89>DICO,39833,1225588.21
2006,10425,M<c3><81>RIO DE LACERDA WERNECK NETO,MG,PV,15,15,81680,5445.33,11430,8250,62e3,0,0,85,85,81678.32,960.92,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),ADVOGADO,21959,251644.56999999998
2006,10425,VILC<c3><89>LIO ROBERTO SCARPIM,PR,PDT,11,10,11767,1069.73,1500,6100,0,4167,0,62,59,11743.91,189.42,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),FISIOTERAPEUTA E TERAPEUTA OCUPACIONAL,2591,36679.06
2006,10426,CARLOS ANTONIO DE ARAUJO,GO,PMDB,11,11,9450.64,859.15,3850.64,2800,2800,0,0,11,4,7000.64,636.42,DEPUTADO FEDERAL,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),POLICIAL MILITAR,5376,27434.49
2006,10426,FLAVIO GUEDES DE MEDEIROS,RJ,PSDB,6,5,36800,6133.33,18200,0,0,0,18600,18,17,35908.24,1994.9,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),SERVIDOR P<c3><9a>BLICO ESTADUAL,10044,117682.47
2006,10426,GERALDO EDIBERTO FERNANDES,MG,PV,14,13,26074.16,1862.44,1341.2,4050,12200,8482.96,0,63,63,26074.16,413.88,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),ADVOGADO,4118,80651.8
2006,10426,JULIO CESAR DE CARVALHO LIMA,PI,PFL,67,60,345482.65,5156.46,0,148725,94e3,102757.65,0,316,268,332736.02,1052.96,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),ADVOGADO,84812,1030621.74
2006,10426,JULIO FRANCISCO SEMEGHINI NETO,SP,PSDB,174,169,964524.01,5543.24,3882.1,75200,757431.91,28500,99510,696,577,909284.54,1306.44,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),OUTROS,160962,2846798.24
2006,10426,MANASSES NOBRE SOBRINHO,PR,PDT,3,3,2566,855.33,1500,1e3,0,66,0,4,4,2566,641.5,DEPUTADO FEDERAL,MASCULINO,SUPERIOR INCOMPLETO,SEPARADO(A) JUDICIALMENTE,"CORRETOR DE IM<c3><93>VEIS, SEGUROS, T<c3><8d>TULOS E VALORES",333,9208.83
2006,10426,NELSON VICENTE PORTELA PELLEGRINO,BA,PT,141,134,217506.33,1542.6,304.35,39201.98,158e3,2e4,0,77,66,225777.48,2932.18,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),DEPUTADO,171129,665682.9199999999
2006,10427,HAROLDO DARTAGNAN DE CARVALHO,MG,PV,8,8,16413.2,2051.65,2413.2,7900,0,6100,0,10,10,16408.01,1640.8,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),M<c3><89>DICO,4835,52962.86
2006,10427,RAFAEL ANGELO ABUD,SP,PSDB,17,17,25360.61,1491.8,0,15120,9430.61,810,0,103,95,19560.47,189.91,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),PROFESSOR DE ENSINO SUPERIOR,2852,72195.40000000001
2006,10427,RICARDO OZORIO DOURADO,GO,PMDB,9,9,32270.03,3585.56,4157.03,2e3,0,26113,0,25,22,31220.13,1248.81,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),M<c3><89>DICO,3751,100659.56
2006,10428,ANTONIO JESUS DIAS,GO,PMDB,11,9,41363.9,3760.35,4863.9,0,1e3,35500,0,108,101,39564.56,366.34,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),OUTROS,15571,126648.04999999999
2006,10428,ARLINDO MUNUERA JUNIOR,SP,PSDB,9,9,5883.11,653.68,2783.11,100,0,3e3,0,15,10,4303.91,286.93,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),VEREADOR,5803,17053.74
2006,10428,FERNANDO REZENDE,MG,PV,22,17,60030,2728.64,3100,34070,20560,2300,0,66,63,60004.26,909.16,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),VEREADOR,7294,183870.06
2006,10428,WILSON PICLER,PR,PDT,57,24,2791125.5,48967.11,3125.5,0,15e4,2638e3,0,1113,1021,2465458.34,2215.15,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),PROFESSOR DE ENSINO SUPERIOR,36820,8101106.600000001
2006,10429,AIRTON JOSE BISCARO,SP,PSDB,29,27,49364.68,1702.23,13682.68,5952,0,29730,0,141,134,43536.54,308.77,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),VEREADOR,9237,144607.9
